SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,PAYMENT_RATE,DAYS_EMPLOYED,INSTAL_DPD_MEAN,PREV_CNT_PAYMENT_MEAN,NAME_EDUCATION_TYPE_Highereducation,DAYS_BIRTH,AMT_ANNUITY,TARGET
233668,0.5575040711957245,,0,0.0483234489914941,3.59,0.0,7.0,1,31.32,28710.0,0.0
249112,0.5405154909429712,,1,0.0512722571546101,4.16,0.0,12.0,0,28.27,31410.0,0.0
104253,0.7025725754868668,0.2032521136204725,1,0.0293627681625697,6.07,0.0,13.0,0,47.77,31171.5,0.0
408021,0.7154159475381864,0.2250868621163805,1,0.0424861168368213,22.75,0.0566037735849056,24.0,0,52.24,47304.0,0.0
425742,0.2744110741726428,,1,0.1071024734982332,3.51,0.1111111111111111,6.0,0,36.71,13639.5,0.0
138945,0.3158138427385585,,1,0.0488771466314399,9.52,0.0,0.0,0,46.86,26640.0,0.0
315021,0.5930501895807793,0.3656165070113335,1,0.099416961130742,0.9,0.0833333333333333,8.666666666666666,0,45.59,25321.5,0.0
273530,0.6720139387554306,0.8016009030071296,0,0.10828,10.63,0.4657534246575342,17.5,0,35.05,24363.0,0.0
316545,0.6271214450685056,0.5620604831738043,0,0.0315870967741935,1.17,2.3917525773195876,10.444444444444445,0,50.68,22032.0,0.0
268433,0.4109334678434191,,0,0.0521643835616438,2.5,,,0,26.64,17136.0,0.0
251776,0.4473817503608529,0.5531646987710016,1,0.0729559533764527,4.79,1.0,18.75,0,50.67,19237.5,0.0
355598,0.7556034639453564,0.8245949709919925,1,0.0722861997356994,4.89,0.0555555555555555,18.0,0,30.27,68922.0,0.0
357753,0.6417668433585624,0.6006575372857061,0,0.0512510624734381,12.84,0.0789473684210526,,0,33.73,34731.0,0.0
334809,0.5658217552819211,0.4048783643353997,0,0.0293366666666666,2.09,0.0,12.0,0,35.59,39604.5,0.0
433227,0.6216030476621605,0.5989262182569273,1,0.0581700396188028,,0.0,10.0,0,53.02,9778.5,0.0
164551,0.6540970926519695,0.5620604831738043,1,0.0510446704102797,,0.1702127659574468,33.6,0,63.92,9081.0,0.0
192152,0.056438222418135,0.5226973172821112,1,0.0922036727879799,0.79,0.0,15.0,1,27.92,24853.5,0.0
141489,0.6160012568750842,0.3859146722745145,0,0.0517694056756654,2.44,0.0,8.0,1,26.09,18544.5,0.0
357507,0.6493221700357281,0.656158373001177,0,0.05,,0.0,6.0,1,60.75,14625.0,0.0
390262,0.6255707485028784,,1,0.1186694290976058,1.36,2.45,12.0,0,27.83,18558.0,0.0
334780,0.6161357366168266,0.4365064990977374,1,0.0323995198637032,6.99,1.5833333333333333,24.0,1,51.31,30123.0,0.0
221811,0.2848008732889321,,1,0.0443607880576288,0.32,0.0,21.0,1,30.01,18400.5,0.0
203658,0.6782154428277698,,1,0.0293141246476667,6.11,0.85,14.0,1,30.22,50544.0,0.0
431791,0.7306738306984607,0.1176137317080569,0,0.0512258287292817,2.45,0.4380165289256198,18.0,1,54.92,40054.5,0.0
359060,0.4663439747679146,0.7517237147741489,1,0.0579151943462897,,0.1842105263157894,19.2,0,67.06,14751.0,0.0
191070,0.080208458059297,0.7544061731797895,1,0.0512758201701093,1.59,0.7157894736842105,14.5,0,46.33,30384.0,0.0
405635,0.6751343579688396,0.8500918805995171,1,0.0532765957446808,2.59,2.8857142857142857,10.666666666666666,0,34.15,45072.0,0.0
192873,0.6551106549131976,,0,0.1076923076923077,4.49,0.0,16.0,0,36.12,25200.0,0.0
215798,0.6607456648576654,0.5902333386185574,0,0.053396,,0.3076923076923077,12.0,0,50.85,60070.5,0.0
371714,0.6029013915179529,0.5136937663039473,1,0.0293379790940766,0.41,0.0,39.0,0,48.3,37890.0,0.0
261856,0.4068953950180421,0.5744466170995097,1,0.0810433727631179,6.5,0.4137931034482758,6.0,0,29.49,12024.0,0.0
248942,0.7249383404897708,0.3927738606031339,1,0.031485927943425,1.74,0.0,16.0,0,51.13,47443.5,0.0
454886,0.6190742955549647,0.6706517530862718,0,0.051057885484681,,0.0,11.0,0,47.58,29277.0,1.0
307785,0.7066369722829537,0.6785676886853644,0,0.0560864288278432,3.41,0.1363636363636363,8.0,1,26.98,29529.0,0.0
213848,0.6206252837793524,0.5709165417729987,0,0.0398194494100822,6.67,0.2857142857142857,12.0,0,46.24,32076.0,0.0
247023,0.2453495532540649,,1,0.0294333333333333,,0.0847457627118644,9.714285714285714,0,61.31,19867.5,0.0
155231,0.4542411586189098,0.2366108235287817,1,0.0397,12.34,0.0,10.0,0,52.63,8932.5,0.0
449694,0.5792273145049092,0.4830501881366946,1,0.0598078881457628,11.98,0.0,16.0,1,47.92,29335.5,0.0
453600,0.78516667730069,0.7583930617144343,1,0.036376582278481,0.74,0.7142857142857143,6.0,0,56.8,20691.0,0.0
147979,0.0433085821204851,0.3046721837533529,1,0.0293366666666666,5.75,0.0,10.0,1,36.34,39604.5,0.0
207441,0.6532604677121526,0.8050196619153701,0,0.0355639028009645,1.61,0.0,6.0,0,35.19,34510.5,0.0
387148,0.2120530814238768,0.4135967602644276,1,0.0393427481825765,,0.0,22.8,0,60.05,23769.0,0.0
290543,0.3834541534150607,0.7001838506835805,0,0.0315297168391563,5.06,,,0,26.25,30640.5,0.0
104357,0.7184159941148175,,1,0.0646534653465346,3.36,0.0,12.0,1,32.47,29385.0,0.0
134260,0.7392901012313978,0.6195277080511546,1,0.0753142792716613,3.56,0.0,22.857142857142858,0,55.01,18036.0,0.0
129465,0.6405895792672742,0.470456116119975,1,0.0578639240506329,1.7,0.0864197530864197,19.454545454545453,0,65.88,16456.5,0.0
169603,0.5511834515710935,0.5902333386185574,1,0.0361818181818181,0.52,0.024390243902439,26.5,1,59.85,17910.0,0.0
394614,0.7497458376253374,0.5442347412142162,1,0.0264525,4.59,0.8,10.0,1,47.51,47614.5,0.0
183366,0.5285135753498862,,1,0.0673321554770318,2.23,0.2040816326530612,0.0,1,26.33,17149.5,0.0
200024,0.0927051276892904,0.4812493411434029,1,0.0488771466314399,21.45,0.0,9.6,0,42.84,26640.0,1.0
145332,0.2603083861536586,,1,0.048732308760962,,0.0,12.0,0,57.26,10102.5,0.0
221548,0.2365160187824158,,1,0.1095059412132582,4.33,0.34,12.0,0,39.36,7879.5,0.0
253842,0.6385177245222028,0.0005272652387098,1,0.067589775866289,5.73,0.0,24.0,0,52.05,17397.0,0.0
247664,0.5335618157730291,,0,0.0606470230862697,11.86,0.6666666666666666,19.0,0,49.49,35937.0,1.0
284006,0.4510662946125913,0.5971924268337128,1,0.0546561604584527,8.64,1.9416058394160585,8.5,0,39.0,17167.5,0.0
389859,0.6707933556550142,,0,0.05,2.63,0.0,3.0,0,41.46,10125.0,0.0
151142,0.6465436742995817,0.7700870700124128,0,0.0579122807017543,0.42,2.2222222222222223,7.2,0,51.15,14854.5,0.0
150978,0.6848033440808906,,1,0.0700834724540901,,0.0,13.5,0,65.76,18891.0,0.0
178192,0.5258372653971687,0.4311917977993083,1,0.0324207011686143,3.75,0.4411764705882353,5.0,0,47.76,26217.0,1.0
176599,0.7141498467309051,0.7180328113294772,1,0.0293409742120343,18.02,0.0,12.0,0,52.2,36864.0,0.0
360809,0.6259343457389925,0.8193176922872417,1,0.0423683434054225,8.28,0.0,7.333333333333333,0,36.02,52339.5,0.0
292052,0.5064633940752129,0.110332428166289,1,0.05,2.08,0.0,6.8,0,22.46,9000.0,0.0
435254,0.3040663327828807,0.3280631605201915,1,0.0328363842234383,0.66,,,0,34.95,12528.0,0.0
360907,0.4707164733464506,0.0625244732919708,0,0.07306,3.27,0.0,12.0,0,25.48,32877.0,0.0
222714,0.6731359803518391,0.2512394458905693,0,0.054584540611272,2.34,0.0,9.666666666666666,0,32.61,21024.0,0.0
329505,0.6494565995957836,0.6347055309763198,1,0.0642083333333333,6.63,0.0,12.0,0,53.16,27738.0,0.0
362049,0.2319427311585574,0.3556387169923543,0,0.0809166666666666,1.16,0.0,6.0,0,25.65,4369.5,0.0
425091,0.7604167649868885,0.501075160239048,0,0.0444578729281767,4.35,0.0085470085470085,12.909090909090908,0,39.48,13905.0,0.0
208399,0.0985976462398251,0.221335206354466,1,0.0561650342690402,8.55,0.2608695652173913,26.363636363636363,1,44.35,22347.0,0.0
282878,0.2425585561024872,,0,0.0275,4.74,,,1,32.35,24750.0,0.0
209049,0.5488941197972955,0.4135967602644276,0,0.0671467981186686,8.62,9.970588235294118,13.0,0,34.89,26725.5,0.0
241277,0.6872808062009657,0.2851799046358216,1,0.0324596887465587,8.2,0.2525252525252525,15.2,0,59.65,20799.0,0.0
373923,0.0820422461719848,0.4066174366275036,0,0.053438558189271,,0.1595092024539877,31.428571428571427,0,54.04,43177.5,0.0
246471,0.6598235079329203,0.8027454758994178,1,0.0440461538461538,15.05,0.0,18.0,0,49.08,25767.0,0.0
335286,0.6357624198504956,0.5136937663039473,1,0.0512605633802816,8.66,0.0,26.0,0,40.37,32755.5,0.0
209299,0.6037910590532148,0.3217352821966848,1,0.0562974683544303,,1.7,20.0,0,66.32,16011.0,0.0
287010,0.4866275797554968,0.7544061731797895,0,0.0472,12.83,0.0,28.0,0,38.31,10620.0,0.0
251666,0.4881136255464909,0.7106743858828587,1,0.1068399798081776,0.76,0.1538461538461538,12.0,0,28.66,19048.5,0.0
363245,0.7635103937596647,0.6397075677637197,0,0.0331423520167627,2.59,0.0,8.333333333333334,0,33.24,45553.5,0.0
193420,0.7062877963818495,0.5567274263630174,1,0.05,9.32,2.2,10.0,1,36.57,27000.0,0.0
425915,0.6983377140657351,0.6848276586890367,1,0.1024666666666666,3.32,0.0,10.0,0,53.76,48415.5,0.0
250208,0.4153658634231346,0.3233112448967859,1,0.0467545493623728,0.9,0.0,28.0,1,31.73,14683.5,1.0
305638,0.5812352634549958,0.4848514754962666,1,0.0481066666666666,0.81,0.0,5.0,0,43.9,32472.0,0.0
389111,0.6376794490199357,0.3774042489507649,0,0.06683,8.85,0.0416666666666666,44.0,0,38.23,30073.5,0.0
175080,0.5862246754148254,0.5495965024956946,1,0.0324964048992545,2.38,0.0,11.0,0,42.98,17694.0,0.0
283375,0.6204141637595691,,1,0.0527650429799426,1.12,9.0,10.0,0,29.45,16573.5,0.0
275192,0.5836922616224135,0.6041125998015721,1,0.0355509181969949,0.54,1.2526315789473683,19.0,0,40.8,38331.0,0.0
436316,0.4760588022084772,,0,0.05,0.37,0.0,15.0,0,21.24,9000.0,1.0
126697,0.2036327417763144,0.6785676886853644,1,0.0442339309480936,,0.0,7.0,0,60.42,30510.0,0.0
224685,0.6173245896557525,0.3539876078507373,1,0.0483727272727272,8.51,0.4038461538461538,24.75,0,45.96,23944.5,0.0
453615,0.4745590732318114,0.6626377922738201,1,0.0425329629039236,11.94,0.3076923076923077,12.0,1,44.82,33619.5,0.0
201108,0.406024927750612,0.7121551551910698,1,0.0749836133953044,7.16,0.0357142857142857,8.4,0,39.41,45301.5,0.0
180075,0.5640427324248648,0.5424451438613613,0,0.0469446302826883,4.58,2.642105263157895,20.0,0,31.28,18630.0,0.0
295581,0.213360412802764,,1,0.05,3.24,0.125,11.0,0,22.12,12375.0,0.0
325891,0.5655585011834651,0.248535557339522,0,0.0975316800124387,11.98,1.8888888888888888,6.0,0,41.92,112909.5,1.0
365891,0.6389516807656321,0.3962195720630885,1,0.0803788246721709,13.64,0.0,11.0,1,35.08,7447.5,0.0
273572,0.7880042373100843,0.3539876078507373,1,0.0423678201299841,8.69,0.7222222222222222,18.857142857142858,1,55.96,43416.0,0.0
291938,0.5879316220165333,0.3807996826489149,1,0.046508163508521,9.66,,,0,50.3,35122.5,0.0
356019,0.1621921059592286,0.5028782772082183,1,0.0292384105960264,19.02,0.0,6.0,0,54.55,19867.5,0.0
228964,0.5207805102098301,,0,0.0397767584602438,9.42,0.1818181818181818,9.2,0,41.33,43393.5,0.0
289466,0.7874338004546331,0.8106180215523969,0,0.05,8.51,,,1,37.81,50625.0,0.0
412168,0.371441194833006,0.0975816126874459,1,0.0558369512783405,36.63,0.0,18.0,0,56.97,16668.0,0.0
364981,0.6881073935149926,0.3092753558842053,1,0.0779399774818496,31.52,0.8571428571428571,18.666666666666668,0,51.95,18067.5,0.0
158456,0.7144399213003111,0.622922000268356,1,0.1052744305589182,2.06,0.2337662337662337,10.2,0,30.25,50872.5,0.0
263573,0.6681610570158047,0.5513812618027899,0,0.05106,9.76,1.1851851851851851,30.0,1,31.93,22977.0,0.0
167002,0.3734447394694951,0.7407990879702335,1,0.0668286219081272,2.59,1.2941176470588236,8.5,0,36.67,6808.5,0.0
131965,0.8023005790438864,0.3312508645909018,0,0.0304845764272559,,,,0,44.43,23836.5,0.0
317632,0.2047876806838861,0.6397075677637197,1,0.067229147234235,8.81,0.0,10.0,0,49.44,21406.5,0.0
283708,0.6646755489387347,0.4776491548517548,0,0.0669910094457721,5.35,0.2307692307692307,4.0,1,40.81,52978.5,0.0
154679,0.5414874845265664,0.5046813193144684,0,0.0562974683544303,5.18,0.2545454545454545,17.333333333333332,0,66.08,16011.0,0.0
350197,0.572267561563191,,0,0.06682,8.43,0.0,24.0,0,36.56,15034.5,0.0
147664,0.7217745452581065,0.470456116119975,1,0.05,4.32,0.4181818181818181,7.714285714285714,0,28.78,9000.0,0.0
403650,0.1596792335026377,0.0005272652387098,0,0.0934959349593495,0.58,,,0,40.37,13455.0,0.0
392343,0.6715173009508378,0.5082869913916046,0,0.0425351684815628,14.99,0.0,12.0,0,42.84,32764.5,0.0
399981,0.6418824654147895,0.4365064990977374,1,0.0288533333333333,,0.0,4.0,1,59.22,19476.0,0.0
336649,0.2861613498966672,,1,0.05,4.62,1.4,8.0,0,42.46,10125.0,0.0
209364,0.4738884322608505,0.2851799046358216,1,0.06682,1.58,1.2857142857142858,6.0,0,53.09,15034.5,0.0
421283,0.4592167131240867,0.6023863442690867,1,0.05,14.43,0.0,8.5,1,35.81,9000.0,0.0
419206,0.1791417558662243,,1,0.0695981547707218,,3.15625,12.0,0,68.18,14800.5,0.0
299099,0.2865814283877811,0.2525986978339766,1,0.048327023116939,2.36,0.0845771144278607,28.5,0,41.21,28260.0,0.0
355040,0.0626422702205404,0.7324033228040929,1,0.0485967703713734,,0.0,30.0,0,60.29,12919.5,0.0
283313,0.4649129766735899,,1,0.0293730291226117,,0.0,24.0,0,61.34,28503.0,0.0
283441,0.4953551559004281,,1,0.0294333333333333,,0.0,6.0,0,61.96,19867.5,0.0
260884,0.1855610190334299,0.5100895276257282,1,0.0527161806399351,0.55,0.0,12.0,1,31.08,18742.5,0.0
348583,0.6022258361820881,0.4418358231994413,1,0.032372273203569,5.34,0.125,9.0,0,25.13,36702.0,0.0
308533,0.4274631610591341,0.511891801533151,1,0.0527655505083887,3.03,0.0,15.0,0,39.18,16884.0,0.0
392860,0.1488390966545269,0.7751552674785404,0,0.0348252118644067,,0.0,10.0,1,64.37,68643.0,0.0
118859,0.6337192591801124,0.7091891096653581,0,0.05,2.35,0.3442622950819672,33.6,0,54.71,20250.0,0.0
192393,0.6172057672451009,0.5172965813614878,0,0.046822272215973,5.18,0.0,10.0,0,35.09,29970.0,0.0
136314,0.7255135467949945,0.3910549766342248,1,0.0359166666666666,0.88,0.0,12.8,1,37.82,29092.5,0.0
272254,0.4339187290167497,0.5567274263630174,1,0.0409750495876396,1.4,,,1,32.01,21195.0,0.0
201326,0.0488269617763882,0.5954562029091491,0,0.0374599580249641,9.86,0.2093023255813953,8.0,0,33.42,12208.5,0.0
227030,0.1841277259735535,0.5028782772082183,1,0.0668196202531645,1.47,0.0,10.0,0,33.67,19003.5,1.0
348809,0.0053322220172976,0.7801436381572275,1,0.1065793440755753,3.57,0.1052631578947368,29.333333333333332,0,37.89,28633.5,0.0
356870,0.6541465672832528,,1,0.0286561146244585,0.7,0.1111111111111111,19.714285714285715,0,41.54,21492.0,0.0
346862,0.6277450824531973,0.4722533429586386,1,0.0544737167212304,9.64,0.0,12.0,0,60.18,31747.5,0.0
447101,0.6192650803166241,0.7557400501752248,1,0.0324151363383416,,0.0,24.0,0,64.17,27261.0,0.0
102808,0.5776115932940383,0.6577838002083306,1,0.0279056386651323,21.36,,,0,56.01,8730.0,0.0
323439,0.4247787032713508,0.8327850252992314,1,0.1050043767343974,2.09,0.0,18.0,0,52.42,25371.0,0.0
284553,0.2534088640306957,0.2238313174701554,0,0.0381773247970171,1.02,,,1,29.7,56029.5,0.0
440618,0.5781236864626821,0.4471785780453068,1,0.04237,0.38,,12.0,1,59.23,38133.0,0.0
370723,0.6901358882633871,0.7544061731797895,1,0.0482779168156358,1.99,0.1864406779661017,16.0,0,39.12,36459.0,0.0
107987,0.4253505221468029,0.3774042489507649,0,0.0642000164352042,3.31,0.3947368421052631,36.0,1,48.64,28125.0,0.0
318066,0.6335162000484628,0.3606125659189888,0,0.1050091548181468,11.4,0.0,12.0,0,31.91,41809.5,0.0
437436,0.6165494089759113,,0,0.0545185212964438,3.59,0.2857142857142857,12.0,0,41.2,26167.5,1.0
159572,0.7378799119620442,0.5262949398096192,1,0.0370584721081323,8.18,1.8333333333333333,10.857142857142858,1,36.08,89325.0,0.0
251101,0.7229936963407719,0.6986675550534175,1,0.0533835125448028,2.81,0.05,10.5,1,36.66,67023.0,0.0
130893,0.1298264630848971,,1,0.0324207011686143,,0.0,12.0,0,63.51,26217.0,0.0
330485,0.4924909336070348,0.5814837058057234,1,0.0614325044325846,2.15,0.0217391304347826,14.571428571428571,0,27.19,31027.5,0.0
243622,0.2525121449021366,0.6594055320683344,1,0.0486271186440677,9.17,2.1052631578947367,25.2,0,40.25,12910.5,0.0
213495,0.5432514654722383,0.6817058776720116,1,0.07039510294936,,0.0,6.0,0,65.29,11385.0,0.0
433511,0.1753533811164396,0.2721336844147212,1,0.0293930744789703,4.34,0.2446808510638297,12.0,0,44.82,24561.0,0.0
367415,0.3231447019463828,,0,0.1084163186636684,1.64,0.0,12.0,0,36.69,6075.0,0.0
165836,0.5916139029259924,0.6413682574954046,1,0.05,0.7,0.0,10.666666666666666,1,30.1,11250.0,0.0
287395,0.5966128538801374,0.4974688893052743,0,0.0275983231574736,2.28,0.0,22.0,1,40.33,35698.5,0.0
383975,0.6751583383704166,0.6363761710860439,1,0.0381159420289855,10.48,0.8322147651006712,20.5,0,55.43,11835.0,0.0
325782,0.1942151121136184,0.6956219298394389,1,0.02924,9.28,0.0,7.25,0,36.69,19737.0,0.0
222271,0.693241679732593,0.2445163919946749,1,0.05,,0.0588235294117647,17.0,0,56.57,12375.0,0.0
169339,0.5700769100505386,0.3312508645909018,1,0.0512938230383973,24.92,1.0217391304347827,19.5,0,43.28,27652.5,0.0
208615,0.120912261390681,0.2851799046358216,0,0.048939068692206,2.82,0.3777777777777777,4.8,0,40.55,21339.0,1.0
168035,0.640242113158413,0.524496446363472,1,0.1015947467166979,8.25,0.0,6.25,0,30.04,4873.5,0.0
405324,0.2877542303422464,0.8633633824101478,1,0.032449187264012,9.53,0.0,8.0,0,32.52,21811.5,0.0
180261,0.4489068314373178,0.501075160239048,1,0.0671428571428571,,0.2826086956521739,13.11111111111111,1,52.44,27495.0,0.0
291146,0.5175980153652059,0.7713615919194317,1,0.0285112781954887,,0.0,12.0,0,61.92,8532.0,0.0
307046,0.6945236658741649,0.6041125998015721,1,0.04864,2.82,0.0,12.0,0,43.51,21888.0,0.0
403642,0.3410295303677477,0.746300213050371,1,0.0424854557207498,4.35,0.3636363636363636,15.0,1,52.42,47322.0,0.0
349316,0.5811660682168399,0.4241303111942548,1,0.06794,2.01,1.4705882352941178,6.0,0,31.63,30573.0,1.0
299909,0.4649619367813978,0.1963339662134567,0,0.0483809523809523,6.94,0.5578947368421052,15.5,0,59.15,22860.0,0.0
186585,0.6898973440449974,0.3672910183026313,1,0.05767004341534,4.98,0.0384615384615384,24.0,0,46.0,28692.0,0.0
277771,0.6902948615561663,0.221335206354466,1,0.1186737650785093,2.67,0.0,11.142857142857142,0,29.28,31698.0,0.0
373172,0.5166806563545671,,0,0.0512814478360123,0.72,0.0,8.5,0,41.31,29416.5,0.0
336562,0.5860496220759194,0.7136313997323308,0,0.03866,2.11,0.0,12.0,1,27.63,8698.5,0.0
374168,0.6114548776544708,0.7850520263728172,0,0.06989,,0.0,12.0,0,57.81,31450.5,0.0
455654,0.0466911225179236,,0,0.0668253947140899,1.93,0.4545454545454545,5.0,1,25.08,22608.0,0.0
447306,0.3418703688065547,0.5849900404894085,1,0.0388907395069953,,0.4210526315789473,38.25,0,64.51,4203.0,0.0
243839,0.3429733226756429,0.7252764347002191,0,0.05,1.67,0.0,8.0,0,32.21,9000.0,0.0
224303,0.5968496565662158,,1,0.0806510851419031,4.13,0.0,12.0,0,23.15,21739.5,0.0
177998,0.7447443803372493,0.524496446363472,1,0.0668234442836469,10.21,0.0,,0,34.82,33246.0,0.0
200014,0.6189505236156903,0.7751552674785404,1,0.0293228571428571,0.33,0.0,27.0,1,56.76,46183.5,0.0
125375,0.1979377780434752,,1,0.0613849562615101,2.62,0.0,12.0,1,22.38,38398.5,0.0
325536,0.5829694154460509,0.6577838002083306,0,0.0323614035087719,7.6,0.6842105263157895,10.5,1,29.42,41503.5,0.0
110632,0.1409403968883455,0.4507472818545589,1,0.0425696429711496,20.49,0.0256410256410256,24.0,0,54.77,27004.5,0.0
122107,0.6567540699984526,,1,0.05,0.53,0.0,9.0,1,24.41,13500.0,0.0
346043,0.5027243705785317,,1,0.1081738782585505,12.87,3.0,9.428571428571429,1,31.54,29205.0,0.0
300292,0.4808879989331314,0.2314393514998941,1,0.0293696275071633,10.4,0.9078947368421052,16.5,0,48.67,29520.0,0.0
432541,0.7380279167360551,0.6161216908872079,1,0.0331671919665762,0.38,3.7142857142857144,12.0,0,49.55,36652.5,0.0
139292,0.648081315596332,0.6738300778602003,0,0.0293989983305509,3.62,4.086956521739131,3.0,0,44.23,23773.5,0.0
107777,0.7537045785403975,0.7281412993111438,1,0.0398598273379253,6.0,0.0,13.0,0,52.61,25285.5,0.0
404657,0.2614932943440283,0.2276129150623945,1,0.029356,2.94,0.0,10.0,0,47.89,33025.5,0.0
339902,0.3263046488543348,0.2650494299443805,1,0.0796023675823341,2.94,1.0588235294117647,14.0,0,26.47,9441.0,0.0
328918,0.035913090725184,0.646329897706246,1,0.0993907537928562,22.66,0.0,6.0,0,47.08,26208.0,0.0
194954,0.6662236668191654,0.5691487713619409,0,0.0293477347551427,2.1,1.0571428571428572,9.5,0,45.9,34578.0,0.0
137448,0.764200677393173,,1,0.0387444420568935,1.52,0.0,15.0,0,30.43,21096.0,0.0
373331,0.3845041784732577,0.6212263380626669,0,0.09312,1.79,50.375,8.0,1,31.42,20952.0,1.0
132392,0.3138515242556866,,1,0.05,0.59,0.0,10.0,1,21.18,9000.0,0.0
236938,0.2386986911429506,0.6397075677637197,0,0.05,2.87,0.0,6.0,0,44.33,13500.0,0.0
216048,0.7525824786088596,0.5797274227921155,1,0.0512674060471102,10.39,1.0810810810810811,18.0,0,57.76,31909.5,0.0
155853,0.7254525755266108,0.190705947811054,0,0.0792929292929292,0.84,0.0,24.0,1,56.02,35325.0,0.0
364272,0.6680689286810177,0.6041125998015721,1,0.0806510851419031,4.14,0.0,60.0,0,26.84,21739.5,0.0
403939,0.6167148307258622,,1,0.05,20.08,0.0,8.5,0,41.43,9000.0,0.0
212192,0.7296225310145278,0.2431864804420123,1,0.05,2.38,0.0,9.333333333333334,1,33.08,11250.0,0.0
253104,0.5838410383335041,0.4561097392782771,0,0.0974190476190476,1.7,1.5555555555555556,8.428571428571429,0,31.27,46030.5,0.0
267203,0.5837666518856361,0.7610263695502636,0,0.029385,9.98,0.0,4.0,0,58.7,26446.5,0.0
170184,0.6976462640539854,,1,0.0348337595907928,0.51,,,1,32.06,61290.0,0.0
374404,0.1507383642951509,0.7407990879702335,1,0.0991869918699187,11.26,0.0,6.0,0,38.49,7137.0,0.0
348937,0.1233055899223315,0.2418614865234661,1,0.0348433698028056,,0.0,10.0,0,57.47,53226.0,0.0
429221,0.4800965058933051,,0,0.05,10.82,0.0,6.0,0,48.38,13500.0,0.0
285425,0.570923506628275,,1,0.0313996316758747,,6.810344827586207,18.0,0,55.62,24552.0,0.0
278567,0.7823909963288883,,0,0.105786219081272,8.6,0.0,15.0,1,51.15,17244.0,0.0
168879,0.4545664445629013,0.1714683668967994,0,0.0777738811405756,3.5,0.0,7.333333333333333,0,41.15,25947.0,0.0
145964,0.6532307475968048,0.6058362647264226,1,0.0676361031518624,18.72,0.3883495145631068,11.0,0,38.85,21244.5,0.0
415248,0.3185560036792005,0.3962195720630885,1,0.06682,1.57,0.0,11.333333333333334,0,21.73,15034.5,0.0
420073,0.4716591054914008,0.7435593141311444,1,0.0468502199041904,1.71,0.2307692307692307,24.666666666666668,1,45.11,25789.5,1.0
391071,0.3881227753514757,0.6127042441012546,0,0.0558316831683168,11.55,0.3157894736842105,10.0,1,39.98,25375.5,0.0
377935,0.0442144812843452,0.7726311345553628,1,0.06682,4.63,0.0,10.0,1,28.95,15034.5,0.0
100637,0.7924159339263379,0.7503751495159068,1,0.05,6.47,0.0,12.0,1,62.69,38250.0,0.0
157709,0.8020298955568719,0.1614630800057724,0,0.0791737794469102,2.55,0.0,12.0,1,43.4,62613.0,0.0
145800,0.2601736709073373,0.3689687382528466,1,0.048839988751406,1.12,0.0,0.0,0,53.67,31261.5,0.0
111329,0.6824622502232589,,1,0.0979549718574108,,0.1136363636363636,9.0,0,64.94,23494.5,0.0
338401,0.6303576603883367,0.5797274227921155,1,0.0425351684815628,0.35,0.0,8.857142857142858,0,33.57,32764.5,0.0
409319,0.6392543066933386,,0,0.0482654600301659,2.87,0.8235294117647058,11.5,1,24.6,40320.0,0.0
177699,0.5475401066963496,0.6178261467332483,0,0.08018,4.75,0.0,12.0,1,34.39,36081.0,0.0
422566,0.6531415800811785,0.4614823912998385,1,0.0488771466314399,7.88,0.0,18.0,0,43.95,26640.0,0.0
410732,0.4687338216836205,0.2764406945454034,1,0.0396574014221073,5.78,10.278350515463918,19.4,1,51.04,33129.0,1.0
127183,0.7194323243443058,0.2512394458905693,1,0.0292362270450751,6.21,0.0,12.0,0,45.9,31522.5,0.0
271834,0.4635478094286688,0.4956658291397297,1,0.0731238698010849,3.45,0.1566265060240964,16.5,0,51.42,14557.5,0.0
193176,0.5891495785034824,0.6075573001388961,0,0.0944699646643109,0.65,0.0,6.0,1,30.39,24061.5,0.0
225724,0.6612650677711056,0.7623356180684377,0,0.0293572621035058,,1.9523809523809523,12.0,0,54.52,31653.0,0.0
274278,0.7155138847226772,0.6754132910917112,1,0.03966,9.07,10.979591836734691,20.0,1,40.72,44617.5,0.0
355883,0.6668700913010048,,1,0.05,2.96,0.0,6.0,0,39.11,13500.0,0.0
259640,0.1960421911071326,,1,0.029385,6.76,0.1976744186046511,10.0,0,56.22,26446.5,0.0
278172,0.1998261577281938,0.5154953751603267,1,0.05,16.96,1.3137254901960784,17.2,0,50.8,22500.0,0.0
417825,0.6915463686303791,0.7838324335199619,1,0.0792694965449161,6.23,0.0,10.0,0,37.49,39748.5,0.0
359593,0.5134909065540199,0.5028782772082183,1,0.0324568725653867,15.38,0.1666666666666666,36.44444444444444,1,46.52,20997.0,0.0
150460,0.6179133282780278,,1,0.0275,10.75,0.1578947368421052,10.0,0,47.67,34155.0,0.0
274204,0.6884639594242535,0.8396980847302156,1,0.0275817906624752,,0.0,4.0,0,57.1,42642.0,0.0
206177,0.6938969822996942,0.0811859431667211,1,0.027627126291567,1.6,0.0,24.0,1,39.98,27553.5,0.0
285739,0.5957020606811154,0.3589512285783967,0,0.0355869565217391,2.71,0.0,9.0,1,32.7,29466.0,0.0
